credit.policy,purpose_clean2,int.rate,installment,log.annual.inc,annual_inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,Major Purchase,0.11,183.42,10.82,50000.00,0.60,682,1303.00,424,8.00,2,1,0,0
1,Credit Card,0.15,640.24,11.23,75000.00,22.74,682,5969.96,32682,96.10,0,0,0,0
1,Debt Consolidation,0.09,132.84,11.64,113800.00,2.09,737,6390.00,11730,47.50,0,0,0,0
1,Debt Consolidation,0.12,260.62,12.10,180000.00,6.65,682,3900.00,20237,24.40,3,0,0,0
1,Credit Card,0.12,109.56,9.80,18000.00,17.40,672,1169.96,8562,32.90,3,0,0,1
1,Credit Card,0.12,240.46,10.91,54912.00,16.91,712,4859.96,17581,98.20,0,0,0,1
1,Debt Consolidation,0.14,339.60,11.90,148000.00,10.14,662,4620.00,3608,37.60,1,1,0,0
1,All Other,0.10,306.90,11.46,95000.00,3.36,757,4170.00,16098,22.80,0,0,0,0
1,Debt Consolidation,0.14,388.91,11.00,60000.00,24.48,712,10110.00,44293,73.60,0,0,0,0
1,Debt Consolidation,0.14,513.98,11.10,66000.00,21.49,702,5400.00,24992,77.10,0,0,0,0
1,Credit Card,0.10,389.41,10.73,45900.00,18.75,732,2370.00,14499,23.90,0,0,0,0
1,Credit Card,0.07,22.51,9.39,12000.00,3.60,792,2609.96,1814,7.00,0,0,0,0
1,Credit Card,0.10,315.78,11.85,140000.00,2.74,752,5879.96,28332,51.00,0,0,0,0
1,Debt Consolidation,0.15,430.27,11.00,60000.00,21.72,697,8489.96,24325,83.20,0,0,1,0
1,All Other,0.10,16.08,10.99,59000.00,22.17,742,4590.00,65414,47.80,0,0,0,0
1,Debt Consolidation,0.13,175.01,11.33,83000.00,14.24,707,8670.00,56002,73.80,0,0,0,0
1,Debt Consolidation,0.12,268.50,11.63,112500.00,3.07,687,4710.00,18673,66.70,0,2,0,0
1,Major Purchase,0.08,188.02,11.98,160000.00,0.13,767,4560.00,3713,22.80,1,0,0,0
1,Home Improvement,0.10,204.19,11.08,65000.00,13.79,747,8039.96,14102,35.40,4,0,0,0
1,Debt Consolidation,0.10,324.51,11.04,62200.00,10.59,707,1469.96,7618,47.20,2,0,0,0
1,Debt Consolidation,0.10,287.79,10.71,45000.00,7.60,727,6750.00,0,0.00,1,1,0,0
1,Major Purchase,0.14,155.37,11.07,64000.00,13.50,697,7582.00,8399,41.00,2,0,0,1
1,Debt Consolidation,0.10,144.70,10.90,54300.00,4.24,707,1499.96,3818,61.60,0,0,0,1
1,Debt Consolidation,0.13,402.08,10.83,50268.00,10.12,672,8864.96,16083,70.20,0,0,1,0
1,Debt Consolidation,0.10,324.51,10.56,38400.00,7.12,712,2010.00,13845,28.90,0,0,0,0
1,Credit Card,0.11,234.74,10.60,40000.00,18.75,712,4560.00,12938,49.00,0,0,1,0
1,Debt Consolidation,0.12,292.16,10.82,50000.00,8.14,697,6840.00,8243,37.00,2,0,1,0
1,Debt Consolidation,0.12,166.00,10.78,48000.00,13.03,677,3510.00,14859,81.20,3,1,0,0
1,Educational,0.16,492.76,11.57,105900.00,20.39,677,6269.96,33627,74.70,1,0,0,1
1,All Other,0.08,31.19,10.49,36000.00,1.80,747,2520.00,4782,16.70,0,0,0,0
1,Educational,0.11,117.37,11.61,110000.00,15.01,697,3059.96,71928,87.90,1,0,0,0
1,Debt Consolidation,0.12,166.00,10.85,51320.00,22.73,692,3719.96,12235,70.30,0,0,0,0
1,All Other,0.12,318.72,11.26,78000.00,13.00,682,2999.96,36920,88.60,0,0,0,0
1,Debt Consolidation,0.10,151.13,10.69,44000.00,18.38,722,4393.96,8504,25.00,1,0,0,0
1,All Other,0.12,198.32,11.11,67000.00,7.07,677,6060.00,8224,52.10,0,0,0,0
1,Debt Consolidation,0.12,239.04,11.07,64000.00,22.28,697,5579.96,30970,71.00,1,0,0,1
1,Debt Consolidation,0.12,170.22,10.47,35280.00,17.69,702,3930.00,12110,30.20,2,1,0,1
1,All Other,0.08,313.37,10.27,28989.00,2.24,792,14100.00,2751,16.70,0,0,0,0
1,Debt Consolidation,0.13,83.68,10.82,50000.00,17.77,677,4859.96,17807,81.30,3,0,1,1
1,Credit Card,0.10,96.47,10.78,48000.00,17.65,712,3029.96,6981,42.80,0,0,0,0
1,Home Improvement,0.12,149.40,11.65,115200.00,15.49,672,5159.96,22625,86.40,1,1,0,0
1,Home Improvement,0.12,165.27,11.15,69600.00,3.53,677,3120.00,669,15.60,0,0,0,0
1,Credit Card,0.12,135.29,11.40,89018.00,14.59,677,5549.96,5529,82.50,2,0,1,0
1,All Other,0.17,249.68,11.48,97000.00,16.53,662,5189.96,1349,8.30,3,3,0,0
1,Credit Card,0.14,203.76,11.31,82000.00,18.74,672,5820.00,16888,51.80,1,1,0,0
1,Credit Card,0.11,108.09,11.16,70000.00,1.37,677,2339.96,670,60.90,0,3,0,0
1,Credit Card,0.10,129.22,9.62,15000.00,8.08,707,1290.00,3946,35.90,0,0,0,1
1,All Other,0.11,163.01,10.82,50000.00,9.58,702,5129.96,854,71.20,1,0,0,1
1,Debt Consolidation,0.08,128.30,9.86,19200.00,1.25,742,1981.00,296,2.00,0,0,0,0
1,Debt Consolidation,0.10,184.97,10.49,36000.00,9.57,697,2430.00,6342,74.40,0,0,0,0
1,Debt Consolidation,0.10,323.05,10.48,35665.00,21.57,747,4889.96,16973,26.40,0,0,0,0
1,Debt Consolidation,0.13,134.03,10.34,30900.00,22.83,677,2432.00,2876,61.20,2,0,1,0
1,All Other,0.12,93.39,10.18,26500.00,25.43,737,1380.00,1705,6.40,0,0,0,0
1,Debt Consolidation,0.10,161.53,10.20,27000.00,12.71,732,3150.00,11837,20.60,0,0,0,0
1,Debt Consolidation,0.08,220.39,10.92,54996.00,9.58,782,4439.96,9304,24.70,1,0,0,0
1,All Other,0.10,161.53,10.70,44500.00,11.73,742,4499.96,5171,44.20,1,0,0,0
1,All Other,0.11,229.28,10.37,32000.00,0.38,702,9929.96,10,0.40,0,3,0,0
1,Credit Card,0.10,199.36,10.49,36000.00,16.80,732,10199.96,16101,75.60,0,0,0,0
1,Debt Consolidation,0.11,78.61,10.82,50000.00,13.82,682,3990.00,5106,60.80,0,0,0,0
1,Major Purchase,0.11,220.43,10.24,28000.00,23.14,752,2400.00,95,0.80,1,0,0,1
1,Home Improvement,0.16,350.39,10.66,42642.71,13.56,662,3450.00,2076,23.10,2,0,0,0
1,Credit Card,0.11,147.39,10.53,37342.50,24.97,757,6780.00,22403,32.00,0,0,0,0
1,Debt Consolidation,0.16,387.17,11.31,82000.00,19.96,662,6599.96,19608,31.10,1,0,0,1
1,Debt Consolidation,0.11,286.90,11.09,65500.00,13.08,702,4379.96,35098,51.50,2,0,0,0
1,Credit Card,0.10,243.38,11.42,91000.00,10.64,707,3331.00,11336,31.90,2,1,0,0
1,Debt Consolidation,0.08,219.36,10.46,35000.00,15.81,797,4740.00,644,2.70,0,0,0,0
1,Debt Consolidation,0.10,259.61,10.95,57000.00,14.42,732,2579.96,15444,47.80,0,0,0,0
1,All Other,0.09,506.05,10.40,33000.00,1.16,812,7409.96,2248,3.10,0,0,0,0
1,Debt Consolidation,0.11,97.81,10.65,42264.00,16.83,687,2370.00,8911,53.40,2,1,0,0
1,Debt Consolidation,0.12,307.93,11.33,83000.00,7.46,687,6900.00,17430,92.20,0,0,1,0
1,Debt Consolidation,0.14,170.58,10.70,44500.00,29.15,752,4529.96,5171,44.20,1,0,0,0
1,Home Improvement,0.10,178.48,10.43,34000.00,18.46,717,5670.00,175,1.00,0,0,0,1
1,Home Improvement,0.09,272.09,10.82,50000.00,3.12,762,2579.96,1133,18.00,1,0,0,0
1,Major Purchase,0.08,99.81,11.03,61717.00,12.29,762,10709.96,7232,3.60,2,0,0,0
1,Debt Consolidation,0.13,252.42,10.99,59000.00,18.81,672,3889.00,12195,58.90,3,0,1,1
1,Debt Consolidation,0.13,168.28,9.83,18492.00,9.41,662,11039.96,4652,89.50,1,1,0,0
1,Credit Card,0.11,296.10,11.79,132000.00,5.44,682,4889.96,25120,85.40,1,0,1,0
1,Debt Consolidation,0.10,206.76,11.03,62000.00,8.11,712,5549.96,5815,49.30,2,0,1,0
1,Debt Consolidation,0.10,310.13,11.00,60000.00,19.72,732,5070.00,19500,30.90,0,0,0,0
1,Debt Consolidation,0.10,128.42,10.50,36194.00,21.78,762,6719.96,12879,19.50,1,0,0,0
1,Credit Card,0.11,147.39,11.29,80000.00,11.03,697,10649.96,43712,82.50,0,0,0,1
1,Debt Consolidation,0.14,327.50,11.61,110000.00,18.62,662,6299.96,68030,82.70,3,0,0,0
1,All Other,0.11,131.60,11.56,105000.00,11.04,677,1650.00,1527,50.90,2,0,1,0
1,Debt Consolidation,0.15,289.14,10.82,50000.00,20.59,662,1680.00,19056,69.00,0,0,0,0
1,Debt Consolidation,0.12,213.46,10.46,35000.00,20.78,687,4620.00,9408,64.00,1,0,0,0
1,Credit Card,0.12,185.10,11.00,60000.00,21.52,707,4529.96,39010,34.20,1,0,0,0
1,Debt Consolidation,0.11,245.65,11.56,105000.00,11.14,692,7054.96,30449,61.30,2,0,0,0
1,All Other,0.10,160.78,10.76,47000.00,13.53,717,8429.96,5000,23.10,1,0,0,0
1,All Other,0.08,188.02,10.20,27000.00,5.38,752,4350.00,5959,70.90,0,0,0,0
1,All Other,0.11,163.01,12.21,200000.00,12.48,702,7319.96,53087,69.90,1,0,0,1
1,Credit Card,0.11,118.44,10.46,35000.00,14.47,687,2339.96,7722,48.90,0,0,0,0
1,Credit Card,0.14,118.55,10.67,42994.00,24.51,687,4109.96,21043,81.60,3,0,0,1
1,All Other,0.11,98.26,10.31,30000.00,14.56,682,5189.96,8572,84.00,1,0,1,0
1,Debt Consolidation,0.10,207.69,11.37,87000.00,14.79,712,5430.00,21532,66.90,2,0,0,0
1,Debt Consolidation,0.09,128.04,10.28,29000.00,17.63,722,4320.00,3717,15.10,0,0,1,0
1,All Other,0.07,62.10,11.49,98000.00,0.00,782,6450.00,5235,5.10,0,0,0,0
1,Debt Consolidation,0.13,154.82,10.43,34000.00,20.33,672,1770.00,20853,43.40,2,0,0,0
1,Credit Card,0.12,122.30,11.01,60417.00,19.58,697,5519.96,15948,88.80,0,0,1,1
1,Credit Card,0.14,342.66,11.41,90000.00,20.77,672,2626.96,59106,62.30,0,0,0,0
1,Debt Consolidation,0.11,210.56,10.86,52000.00,16.98,692,1469.96,2898,41.40,0,0,0,0
1,Major Purchase,0.09,237.21,11.29,80000.00,14.60,762,3370.96,1127,3.80,1,0,0,0
1,Debt Consolidation,0.12,136.95,11.16,70000.00,6.60,677,2400.00,16952,40.40,2,0,0,1
1,All Other,0.10,177.68,11.88,145000.00,5.53,707,5611.96,26681,41.40,2,0,0,0
1,Credit Card,0.12,101.64,11.51,100000.00,20.53,702,7079.96,91557,87.80,0,0,0,1
1,Debt Consolidation,0.09,189.77,11.51,100000.00,4.55,727,6480.00,3828,12.00,0,1,0,0
1,Debt Consolidation,0.08,219.36,10.69,44000.00,16.04,777,3389.96,752,1.90,1,0,0,0
1,Home Improvement,0.08,156.69,10.60,40000.00,5.70,762,9599.96,7755,10.80,3,0,0,0
1,All Other,0.08,175.49,10.69,44000.00,0.95,797,6636.96,2051,0.70,5,0,0,0
1,All Other,0.11,293.42,10.57,39000.00,11.69,697,1680.00,8858,52.40,2,0,0,0
1,All Other,0.10,138.92,10.86,52000.00,5.33,707,10739.96,4972,61.40,0,0,0,0
1,Debt Consolidation,0.12,70.55,11.08,65000.00,14.95,682,3120.00,45028,95.20,1,0,0,0
1,All Other,0.08,70.51,11.08,65000.00,12.55,802,6299.96,116416,1.40,0,0,0,1
1,Debt Consolidation,0.12,76.36,11.00,60000.00,24.94,732,6359.96,21765,49.40,0,0,0,0
1,All Other,0.08,134.60,10.49,36000.00,1.77,757,4019.96,6837,17.50,3,0,0,0
1,Credit Card,0.11,163.01,10.31,30000.00,20.28,717,3150.00,6024,45.30,0,0,0,0
1,All Other,0.07,31.05,10.60,40000.00,12.90,777,10259.96,4055,46.60,0,0,0,0
1,Debt Consolidation,0.10,171.22,11.30,81000.00,14.79,712,6900.00,66235,97.40,0,0,0,1
1,Credit Card,0.11,180.95,11.48,97000.00,17.15,687,5189.96,29243,96.20,1,0,1,0
1,All Other,0.11,163.77,11.00,60000.00,10.94,687,10050.00,20066,88.10,1,1,0,0
1,Credit Card,0.12,166.77,10.47,35300.00,14.96,677,4829.96,18099,69.20,0,0,0,0
1,All Other,0.08,112.82,11.74,125000.00,5.46,797,9330.00,3638,20.30,2,0,0,0
1,All Other,0.09,163.68,11.35,85000.00,18.52,747,6420.00,28180,27.00,0,0,0,0
1,Debt Consolidation,0.10,193.83,10.78,48000.00,9.30,707,6329.96,4201,36.20,0,0,0,1
1,All Other,0.10,122.76,11.51,100000.00,21.54,742,4350.00,29144,31.80,0,0,0,0
1,Home Improvement,0.12,231.37,11.08,65000.00,19.68,687,4499.96,44548,39.60,0,0,0,0
1,Debt Consolidation,0.09,160.05,10.60,40000.00,15.06,727,5070.00,6301,30.70,0,1,0,0
1,Educational,0.12,179.93,11.00,60000.00,18.08,692,3190.00,26013,37.00,1,0,0,0
1,All Other,0.08,62.38,11.29,80004.00,11.46,762,8819.96,6222,18.70,0,0,0,0
1,Home Improvement,0.11,116.56,10.76,47000.00,13.30,702,6060.00,10083,53.90,1,0,1,1
1,Credit Card,0.10,132.24,11.02,61000.00,9.29,692,3090.00,14350,90.30,0,0,0,0
1,Credit Card,0.13,164.08,11.31,82000.00,9.06,662,6629.96,20644,90.50,1,1,0,0
1,All Other,0.13,195.21,10.82,50000.00,18.01,672,2249.96,7423,53.40,0,0,0,1
1,Debt Consolidation,0.13,153.98,9.87,19368.00,15.06,667,7409.96,8150,70.10,2,0,1,0
1,All Other,0.08,235.03,10.71,45000.00,7.17,797,6090.00,9409,11.10,1,0,0,0
1,Debt Consolidation,0.08,188.91,10.60,40000.00,2.82,742,2070.00,4712,25.30,0,0,0,0
1,Debt Consolidation,0.12,153.55,10.60,40000.00,23.85,732,2353.96,12811,47.60,0,0,0,1
1,Debt Consolidation,0.14,255.86,11.03,62000.00,19.24,662,1601.96,10748,90.30,0,0,0,0
1,Debt Consolidation,0.14,254.70,10.65,42000.00,16.46,662,4439.96,13779,59.40,1,0,0,0
1,Home Improvement,0.09,173.17,11.11,67000.00,10.33,727,5189.96,2410,4.40,1,1,0,0
1,Educational,0.15,209.32,10.49,36000.00,24.03,662,2339.96,6668,40.90,1,0,0,0
1,All Other,0.13,253.58,11.67,117000.00,5.78,662,10080.00,23611,32.70,0,2,0,0
1,All Other,0.10,188.99,11.29,80000.00,17.61,722,3870.00,2930,10.70,2,0,1,1
1,Credit Card,0.11,167.09,11.08,65000.00,6.77,692,3389.96,11817,94.50,2,0,0,0
1,Debt Consolidation,0.11,212.90,10.92,55000.00,11.76,692,2430.00,6565,26.60,1,1,0,0
1,Debt Consolidation,0.11,164.50,10.90,54396.00,15.09,682,2940.00,10944,37.60,3,0,0,0
1,All Other,0.10,118.45,11.10,66000.00,1.56,697,2309.96,15807,20.00,0,0,0,0
1,Debt Consolidation,0.09,98.84,10.35,31200.00,1.92,732,5549.96,814,3.80,0,0,0,0
1,Credit Card,0.11,183.42,10.60,40000.00,16.98,697,3660.00,8366,62.00,2,0,0,0
1,All Other,0.12,57.85,10.40,33000.00,4.51,672,2130.00,6487,53.60,3,0,0,0
1,Credit Card,0.06,231.03,11.18,72000.00,14.07,672,2910.00,15885,46.90,1,1,0,0
1,Debt Consolidation,0.09,128.04,10.13,24996.00,11.38,722,1710.00,6291,24.00,0,0,0,0
1,Debt Consolidation,0.10,242.29,11.08,65000.00,16.26,717,2820.00,16471,37.90,1,0,0,0
1,All Other,0.08,219.36,11.08,65000.00,5.26,762,3870.00,0,0.00,1,0,0,0
1,All Other,0.08,110.20,10.63,41464.28,9.86,752,7170.00,11077,56.20,0,0,0,0
1,Credit Card,0.14,254.70,10.92,55000.00,21.51,672,3870.00,17590,86.20,1,0,0,1
1,Credit Card,0.10,162.26,10.92,54996.00,12.18,692,1770.00,4520,47.10,1,0,0,0
1,Debt Consolidation,0.11,246.75,9.98,21500.00,13.67,687,1199.96,8359,64.50,2,0,0,0
1,Debt Consolidation,0.10,153.33,10.47,35324.00,18.99,712,1859.96,8775,34.10,1,0,0,0
1,All Other,0.12,231.37,10.69,44000.00,20.54,702,2339.96,8507,56.70,0,1,0,0
1,Educational,0.08,109.17,9.74,17004.00,2.26,752,1800.00,1223,10.70,0,0,0,0
1,Credit Card,0.08,156.64,10.71,45000.00,11.04,767,7439.96,15862,53.80,0,0,0,0
1,Debt Consolidation,0.11,166.23,11.41,90000.00,17.71,692,3480.00,39307,86.00,0,0,0,0
1,Credit Card,0.11,131.60,10.31,30000.00,8.32,677,2219.96,4255,30.80,3,0,0,0
1,Debt Consolidation,0.07,36.48,10.46,35004.00,7.10,782,4860.96,3914,15.50,0,0,0,0
1,Home Improvement,0.08,149.55,10.65,42000.00,5.49,747,13259.96,398,1.20,3,2,0,1
1,Credit Card,0.10,162.39,10.55,38168.00,15.63,722,7920.00,967,6.40,1,0,0,0
1,Debt Consolidation,0.13,251.30,10.46,34780.00,17.80,672,5612.96,12893,76.70,0,1,0,0
1,All Other,0.10,134.67,11.25,77000.00,5.91,697,6900.00,17243,43.00,1,0,0,1
1,Home Improvement,0.12,163.43,13.12,500000.00,2.19,672,2190.00,6459,23.80,1,0,0,0
1,Credit Card,0.08,151.13,10.57,39000.00,10.83,742,6329.96,29129,48.30,6,0,0,0
1,Debt Consolidation,0.10,129.22,10.52,37000.00,20.92,742,8760.00,1620,17.20,0,0,0,0
1,All Other,0.13,335.67,11.00,60000.00,20.64,712,1800.00,3353,54.10,0,0,0,0
1,Home Improvement,0.09,50.61,11.00,60000.00,17.64,732,5070.00,24249,54.60,1,0,0,0
1,Debt Consolidation,0.10,194.71,10.55,38000.00,17.91,707,1410.00,3718,19.80,2,0,0,0
1,Debt Consolidation,0.13,168.28,10.60,39996.00,16.29,667,2729.96,14244,85.80,2,0,0,0
1,Debt Consolidation,0.13,251.30,11.23,75000.00,20.58,677,6976.96,57633,64.10,0,1,0,0
1,Credit Card,0.10,128.62,10.31,30000.00,17.04,717,1110.00,2489,32.30,0,0,0,0
1,Debt Consolidation,0.13,169.05,10.97,57996.00,13.28,662,5609.96,9816,65.40,0,1,0,0
1,Debt Consolidation,0.12,138.82,11.13,68500.00,8.51,672,4559.96,20487,94.00,0,0,0,0
1,Credit Card,0.15,258.16,11.60,109000.00,21.84,662,4950.00,44098,92.30,2,0,0,0
1,Debt Consolidation,0.12,133.42,10.21,27040.00,23.52,712,1440.00,3573,30.80,0,0,0,0
1,All Other,0.13,252.42,10.82,50000.00,17.54,667,5939.96,23401,35.80,1,3,0,1
1,Debt Consolidation,0.12,82.64,10.42,33448.00,23.75,702,5430.00,3877,23.80,2,0,1,0
1,All Other,0.07,99.35,10.72,45240.00,1.72,797,4559.96,1397,3.00,0,0,0,0
1,All Other,0.12,168.44,11.03,62000.00,8.25,667,1919.96,29863,82.70,0,0,0,1
1,Credit Card,0.12,219.12,10.90,54000.00,18.76,682,2820.00,22677,86.30,1,1,0,0
1,All Other,0.08,219.36,10.70,44500.00,7.77,767,3870.00,6301,22.70,1,0,0,0
1,Debt Consolidation,0.11,244.52,11.29,79992.00,13.02,702,3479.96,8709,30.10,3,0,0,0
1,Debt Consolidation,0.13,251.30,11.29,80004.00,18.18,677,4320.00,12749,61.90,1,0,0,1
1,Credit Card,0.14,306.68,10.78,48000.00,16.64,692,3912.04,14398,96.00,0,0,0,0
1,All Other,0.07,93.14,10.60,39996.00,6.39,782,3570.00,409,2.00,0,0,0,0
1,Credit Card,0.11,213.85,10.55,38000.00,12.95,687,5100.00,6236,67.80,2,0,0,0
1,Debt Consolidation,0.10,242.29,10.82,50000.00,2.93,707,1740.00,8453,77.60,3,0,0,1
1,Educational,0.12,132.21,10.09,24000.00,3.45,672,3719.96,3060,21.70,0,1,0,0
1,Major Purchase,0.10,96.47,10.74,45996.00,15.94,712,3479.96,1062,48.30,1,2,0,0
1,All Other,0.08,236.14,10.54,37676.00,9.01,762,2881.00,4007,24.00,0,0,0,0
1,Major Purchase,0.09,96.03,10.17,25992.00,14.82,717,4169.96,1059,11.10,0,0,0,0
1,Major Purchase,0.08,235.03,11.98,160000.00,9.98,772,5909.96,19414,27.90,1,0,0,0
1,Debt Consolidation,0.09,233.67,10.63,41400.00,16.52,727,3135.00,2185,15.40,0,0,0,0
1,All Other,0.09,32.01,11.02,61000.00,9.45,712,3119.96,9332,97.20,0,0,0,0
1,All Other,0.10,176.86,11.04,62400.00,0.00,707,2669.96,0,0.00,2,0,0,0
1,All Other,0.10,243.38,10.31,30000.00,10.24,702,10319.96,10444,14.10,1,1,0,0
1,All Other,0.08,235.03,11.00,60000.00,4.96,777,7859.96,78935,26.20,7,0,0,0
1,Credit Card,0.10,128.62,9.39,12000.00,9.60,707,1320.00,3987,31.90,1,0,0,0
1,Educational,0.10,226.14,10.40,33000.00,18.91,717,3480.96,9379,10.90,0,1,0,0
1,All Other,0.10,80.77,11.08,65004.00,1.55,697,4380.00,9743,62.90,1,0,0,0
1,Credit Card,0.08,93.57,12.21,200000.00,2.49,767,3870.00,3119,1.50,2,0,0,0
1,Credit Card,0.08,206.83,9.94,20800.00,10.04,767,3449.96,7797,72.20,0,0,0,0
1,Debt Consolidation,0.12,250.15,11.08,65000.00,1.68,672,1259.96,2871,7.90,2,3,0,0
1,Home Improvement,0.09,158.14,11.78,130000.00,10.62,727,7769.96,1780,25.80,0,0,0,0
1,Home Improvement,0.09,192.06,11.61,110000.00,8.68,722,13349.96,1390,1.80,1,0,0,0
1,Credit Card,0.11,78.25,10.49,36000.00,15.20,687,3029.96,2823,33.20,3,1,1,0
1,Debt Consolidation,0.11,245.65,11.00,60000.00,16.12,692,4469.96,16382,52.30,1,1,0,1
1,All Other,0.12,64.21,11.00,60000.00,11.10,662,3059.96,6317,45.40,0,0,0,0
1,Debt Consolidation,0.12,249.00,11.42,91000.00,7.89,677,5249.96,13068,30.60,3,1,0,0
1,All Other,0.13,253.58,11.32,82500.00,11.42,662,2609.96,12844,51.80,1,0,1,0
1,All Other,0.15,174.44,10.60,40000.00,24.57,662,2435.00,1851,92.50,3,0,0,0
1,Credit Card,0.11,245.65,11.35,85000.00,21.91,717,5189.96,63167,84.00,2,0,0,0
1,Credit Card,0.11,245.65,11.26,77268.70,21.11,717,5587.96,68356,71.60,2,0,0,0
1,Debt Consolidation,0.08,204.65,10.60,39996.00,5.43,742,2850.00,9830,19.00,5,0,0,0
1,All Other,0.10,51.69,10.71,45000.00,21.57,722,2309.96,1949,48.70,0,0,0,0
1,Home Improvement,0.10,154.35,10.46,35000.00,16.77,717,2923.00,7708,48.20,1,0,0,0
1,Credit Card,0.10,167.99,10.60,40000.00,11.87,702,4620.00,13300,51.60,0,0,1,0
1,Credit Card,0.10,243.38,10.88,53000.00,20.92,737,2279.96,9754,39.00,0,0,0,0
1,Debt Consolidation,0.13,253.58,11.78,129996.00,16.78,662,4260.00,89952,79.50,3,0,0,1
1,Credit Card,0.09,132.84,11.00,60000.00,19.48,762,2580.00,0,0.00,2,0,0,0
1,Debt Consolidation,0.11,246.75,11.00,60000.00,8.92,687,7260.00,1954,4.80,0,2,0,0
1,All Other,0.10,161.53,11.00,60000.00,14.34,707,2970.00,9737,44.70,2,0,0,0
1,Credit Card,0.11,114.11,10.09,24000.00,17.40,697,1949.96,4063,76.70,0,0,0,0
1,Major Purchase,0.12,166.77,10.97,58380.00,5.24,667,4980.00,5073,50.00,2,0,0,0
1,Home Improvement,0.11,163.77,11.43,91644.00,12.44,682,5700.00,7945,41.40,2,0,0,0
1,Credit Card,0.11,39.48,9.80,18000.00,21.13,697,2070.00,3918,72.60,1,0,0,0
1,Debt Consolidation,0.08,113.35,9.40,12120.00,6.14,727,4110.96,2877,70.20,0,0,0,0
1,Debt Consolidation,0.11,213.85,10.13,24996.00,11.23,682,2460.00,2083,28.10,3,0,0,0
1,Debt Consolidation,0.09,126.52,9.87,19404.00,11.01,727,2040.96,6835,34.70,0,0,0,0
1,Credit Card,0.09,189.77,10.50,36450.00,18.77,757,2369.96,0,0.00,1,0,0,0
1,Home Improvement,0.08,155.95,10.78,48000.00,0.38,812,7950.00,52,0.30,0,0,0,0
1,Credit Card,0.11,149.03,10.88,53000.00,10.82,687,2100.00,2927,53.20,2,0,0,0
1,Debt Consolidation,0.13,401.60,11.11,66504.00,17.36,697,4229.04,20024,73.10,0,0,0,0
1,All Other,0.10,233.65,11.06,63500.00,8.96,707,4740.00,3565,70.00,2,0,0,0
1,Debt Consolidation,0.10,241.16,11.12,67500.00,13.55,722,6630.00,41154,47.10,0,0,0,0
1,All Other,0.11,246.75,10.40,33000.00,3.96,682,1649.96,8644,28.00,1,0,0,0
1,All Other,0.08,163.74,9.80,18000.00,1.33,747,1440.00,139,5.00,0,0,0,0
1,Debt Consolidation,0.09,142.33,11.28,78996.00,7.53,722,5761.00,20237,32.70,2,0,0,0
1,All Other,0.13,201.94,10.37,32000.00,4.76,662,1350.00,4378,71.20,0,0,0,0
1,All Other,0.12,249.00,10.95,57000.00,6.06,677,8939.96,5450,40.70,0,0,0,0
1,Credit Card,0.09,128.04,9.90,20000.00,5.16,722,3180.00,3621,14.90,0,0,0,0
1,All Other,0.10,243.38,10.82,50000.00,6.86,702,3180.00,12742,61.60,1,0,0,0
1,Debt Consolidation,0.11,180.15,10.88,53000.00,3.83,682,3930.00,3491,23.60,0,0,0,0
1,All Other,0.11,196.52,10.41,33276.00,8.40,687,3359.96,7305,73.00,0,0,0,0
1,Debt Consolidation,0.10,243.38,10.65,42000.00,3.26,702,1443.00,3608,65.60,1,0,0,1
1,All Other,0.12,166.77,10.65,42000.00,21.66,682,2910.00,489,27.20,1,0,0,1
1,All Other,0.12,210.13,10.69,44004.00,0.95,667,2970.00,1315,17.10,2,1,0,0
1,Credit Card,0.11,244.52,11.41,90000.00,13.57,702,5010.00,7957,26.40,1,0,0,0
1,Credit Card,0.10,161.53,10.78,48000.00,3.33,702,5705.96,899,15.00,0,0,1,0
1,Debt Consolidation,0.12,249.00,11.14,68844.00,21.63,692,5130.00,30245,40.80,2,0,0,1
1,All Other,0.11,368.17,11.51,100000.00,19.60,717,11102.96,52132,55.70,1,0,0,1
1,Credit Card,0.09,184.06,11.47,95800.00,14.56,732,5639.96,30181,35.70,1,0,0,0
1,Home Improvement,0.12,70.05,10.95,57043.00,19.92,667,9209.96,26036,89.50,1,1,0,1
1,Major Purchase,0.08,175.49,10.17,26000.00,2.31,747,1800.00,1220,8.40,1,0,0,0
1,Debt Consolidation,0.11,192.35,10.51,36800.00,16.24,697,4919.96,3382,36.10,0,0,0,0
1,Educational,0.12,52.89,11.00,60000.00,18.40,677,5370.00,926,4.50,3,1,0,0
1,Debt Consolidation,0.13,251.30,10.65,42000.00,5.71,667,1500.00,8944,57.00,1,0,0,0
1,All Other,0.08,125.94,10.37,32004.00,15.07,762,2460.00,1152,16.50,0,0,0,0
1,All Other,0.07,31.05,10.43,34000.00,0.35,807,7139.96,102,0.30,1,0,0,0
1,All Other,0.12,247.90,11.02,61000.00,17.59,687,2850.00,6550,47.80,2,0,0,0
1,Home Improvement,0.08,235.03,10.78,48000.00,4.28,812,7950.00,52,0.30,0,0,0,0
1,Home Improvement,0.12,250.15,11.78,131000.00,3.18,672,3540.00,56481,61.70,0,0,1,0
1,Debt Consolidation,0.11,245.65,11.65,115000.00,7.55,687,4949.96,34753,95.20,0,0,0,0
